time,accuracy,precision,recall,f1,log_loss,brier_score,roc_auc
2025-01-30 12:28:00+00:00,0.405,0.3624458874458874,0.35753812228255216,0.3577954101844473,1.097257692297773,0.6664282661206539,0.5135616612338815
2025-01-30 15:48:00+00:00,0.39,0.3660094925155166,0.37862945715354024,0.36312346540304974,1.0980235593927425,0.6677430536028749,0.5331162255828423
2025-01-30 19:08:00+00:00,0.535,0.38139576128402947,0.4079913752442558,0.3474235104669887,1.0242162733982787,0.6145301142521147,0.568490195486801
2025-01-30 23:32:00+00:00,0.495,0.6047280439121757,0.3687199791292605,0.31739668599966886,1.0473693361851577,0.6273001571371365,0.5405444104084337
2025-01-31 02:53:00+00:00,0.49,0.43863366096347534,0.41713417484805987,0.4087451650937212,1.053274025232768,0.6308750316361997,0.5684326765731628
2025-01-31 06:14:00+00:00,0.505,0.26209150326797387,0.3257841573631047,0.2774493705528188,1.0105835005522181,0.607585972419674,0.5184191286996204
2025-01-31 09:34:00+00:00,0.595,0.19833333333333333,0.3333333333333333,0.24869383490073146,0.9621031060844004,0.5720259157640768,0.5191281447645255
2025-01-31 12:54:00+00:00,0.335,0.29150672336513045,0.3560795929216982,0.28742884179245043,1.1849561583279753,0.7206963309096065,0.5004152045996738
2025-01-31 16:14:00+00:00,0.36,0.34168520578420464,0.35172223819105103,0.2811341804704637,1.1171040018030887,0.6802811327318473,0.5369780593794543
2025-01-31 19:34:00+00:00,0.4,0.39476566389303747,0.38292564774697685,0.3265993265993266,1.1418936510220847,0.6942693136475577,0.5195688502076296
2025-02-03 00:02:00+00:00,0.385,0.3992629753499319,0.3872140522875817,0.33896376650652077,1.1051741299874867,0.6715826842068432,0.5136660993365831
2025-02-03 03:22:00+00:00,0.445,0.3937996991188481,0.3953552777338187,0.38513654378892115,1.0645216955577237,0.6405854004454451,0.5822208243420876
2025-02-03 06:42:00+00:00,0.385,0.4384319384319384,0.3889446101021054,0.34268855797378134,1.0895901301830315,0.6622484812704235,0.6116088398305213
2025-02-03 10:02:00+00:00,0.495,0.3559754851889683,0.3458694129185933,0.2826512123634426,0.9833041599846455,0.5872707479263596,0.686469371924077
2025-02-03 13:22:00+00:00,0.42,0.4143859649122807,0.3756277819769884,0.3403776325344953,1.0550821863554298,0.6383793796232115,0.6230717361440026
2025-02-03 16:42:00+00:00,0.5,0.5115864527629234,0.5086805555555555,0.4932116153712398,1.0076816479227027,0.6054233489795826,0.691004102297966
2025-02-03 20:02:00+00:00,0.485,0.270690094219506,0.30460338881391513,0.2758206338155282,1.087064086454926,0.6299657027012782,0.5137388745782479
2025-02-04 00:27:00+00:00,0.49,0.21960486322188447,0.31743338360985424,0.23295544008817506,1.075091653858462,0.6464516789612637,0.48926449113590137
2025-02-04 03:47:00+00:00,0.49,0.5187499999999999,0.34591194968553457,0.26472148541114054,1.0351216232243825,0.6234780318430321,0.5691092380973382
2025-02-04 07:09:00+00:00,0.425,0.24744708189626022,0.31054131054131057,0.2632234363811836,1.0889813747940198,0.6623522750895111,0.4571412277651681
2025-02-04 10:29:00+00:00,0.595,0.35128840808353995,0.3628357679159819,0.32429378531073444,0.9332004460448059,0.5440948149067293,0.6248075795638482
2025-02-04 13:49:00+00:00,0.4,0.38912384528237803,0.39416351335855976,0.3896103896103896,1.0995409632488344,0.6682409756036989,0.5297251412385504
2025-02-04 17:09:00+00:00,0.435,0.2738095238095238,0.39183457051961823,0.30256410256410254,1.1367609367305156,0.6956114313547346,0.49506256625912765
2025-02-04 20:30:00+00:00,0.66,0.3872053872053873,0.3434343434343434,0.2844984802431611,0.9083605693728941,0.52684187199097,0.5065499573475568
2025-02-05 00:59:00+00:00,0.39,0.2615868880929122,0.347542242703533,0.29849690539345713,1.1134004022605282,0.6773772698134581,0.5126560317450152
2025-02-05 04:19:00+00:00,0.6,0.20304568527918784,0.3252032520325203,0.25,0.9226059562700373,0.5409546983433383,0.628110330509088
2025-02-05 07:41:00+00:00,0.53,0.30512745953280995,0.3444444444444444,0.2874454323799512,0.984792085506884,0.5853969704740627,0.6048651488574496
2025-02-05 11:01:00+00:00,0.375,0.46838348366958155,0.37718372373103826,0.31357517543914554,1.1403942729547096,0.6897729888130927,0.5435285172580528
2025-02-05 14:21:00+00:00,0.45,0.4179165904518017,0.3881056201550388,0.36234974009096815,1.0740476838553437,0.6493209321059932,0.5576362840597274
2025-02-05 17:41:00+00:00,0.37,0.2434565849605318,0.33913043478260874,0.2623306233062331,1.1344271510096098,0.6909470165508154,0.45469907354418226
2025-02-05 21:01:00+00:00,0.65,0.21666666666666667,0.3333333333333333,0.2626262626262626,0.9379216258984024,0.5383473248327217,0.5022295797392572
2025-02-06 01:27:00+00:00,0.645,0.215,0.3333333333333333,0.26139817629179335,0.8981867508119494,0.5262255119621596,0.5525914404405053
2025-02-06 04:47:00+00:00,0.545,0.43681561586070866,0.3669089080853787,0.31512974433027424,0.9587473243688577,0.566954298267962,0.6291869312714161
2025-02-06 08:07:00+00:00,0.41,0.283068783068783,0.3134179821551133,0.254691641788416,1.0714752549450057,0.6503949039706637,0.5330614543715484
2025-02-06 11:27:00+00:00,0.42,0.4033569836489545,0.4020757312234992,0.34413192165047946,1.0742284947776246,0.6496118452076479,0.6115982561414407
2025-02-06 14:47:00+00:00,0.455,0.3736111111111111,0.3924349345945973,0.3629753017370652,1.0687337311016207,0.6444471614486974,0.5837390803066836
2025-02-06 18:07:00+00:00,0.7,0.2333333333333333,0.3333333333333333,0.2745098039215686,0.8434880113616887,0.4840603427729765,0.5645348837209303
2025-02-06 21:27:00+00:00,0.875,0.2916666666666667,0.3333333333333333,0.3111111111111111,0.5917277145639054,0.3035026736626359,0.45857164932606825
2025-02-07 02:03:00+00:00,0.825,0.27499999999999997,0.3333333333333333,0.3013698630136986,0.5991258953231313,0.3161748574172277,0.5671530041443252
2025-02-07 05:24:00+00:00,0.49,0.16498316498316498,0.32666666666666666,0.21923937360178972,1.0901211311097045,0.658231920850436,0.47944371091761556
2025-02-07 08:44:00+00:00,0.585,0.6166666666666667,0.36586257309941517,0.31426488885680565,0.9754823750902222,0.5801302376739572,0.55107235299525
2025-02-07 12:04:00+00:00,0.545,0.5249286005711954,0.49953703703703706,0.488539580578122,0.9736901724391845,0.5777247322665191,0.7028182870370371
2025-02-07 15:24:00+00:00,0.28,0.4399267399267399,0.36405064996295544,0.21844152482492776,1.1741947321472026,0.7179519573102385,0.5542158716587972
2025-02-07 18:44:00+00:00,0.53,0.38441638165395076,0.3457732634338139,0.29229873411824986,1.0359131319374817,0.6185610288472542,0.5492325525095021
2025-02-09 23:09:00+00:00,0.435,0.23034188034188033,0.33433283358320837,0.212442112762719,1.1097247669884656,0.6739758899627247,0.5673590070189966
2025-02-10 02:29:00+00:00,0.66,0.22,0.3333333333333333,0.26506024096385544,0.8829129033475802,0.5044556540909818,0.5262805515562868
2025-02-10 05:49:00+00:00,0.57,0.18999999999999997,0.3333333333333333,0.24203821656050953,0.9930074257007672,0.5962573031996304,0.4627322327338972
2025-02-10 09:09:00+00:00,0.675,0.225,0.3333333333333333,0.26865671641791045,0.8564587620378193,0.49362694645947414,0.5588682753088564
2025-02-10 12:29:00+00:00,0.375,0.3654467960023515,0.37060930436183076,0.3655239873727269,1.124308382281696,0.6824740371679053,0.5527354181534726
2025-02-10 15:49:00+00:00,0.5,0.3764365056499888,0.34527972027972026,0.29629744001482256,1.0485847694811208,0.6296595167868992,0.4824900840525841
2025-02-10 19:09:00+00:00,0.76,0.25333333333333335,0.3333333333333333,0.2878787878787879,0.7805618370728635,0.4338028058830815,0.5102726491328248
2025-02-10 23:37:00+00:00,0.42,0.2902581932908377,0.37953303527074017,0.29270610596341173,1.105449540596314,0.6761970539244413,0.5780203271411718
2025-02-11 02:57:00+00:00,0.52,0.41659125188536955,0.374560930785281,0.33366013071895423,0.9567681105526826,0.5663559604091547,0.7069598304721417
2025-02-11 06:17:00+00:00,0.375,0.3635802469135802,0.3439963366369018,0.3228498830497922,1.110172753070737,0.6708119507044543,0.5289717991491943
2025-02-11 09:37:00+00:00,0.495,0.251786464901219,0.3334983498349835,0.2527493729500289,1.0245485864415342,0.6166692722590545,0.5910677047160043
2025-02-11 12:59:00+00:00,0.36,0.31649633299117835,0.34407722353720427,0.31866586296966043,1.1072713006919725,0.6717139006707435,0.5110150648294033
2025-02-11 16:19:00+00:00,0.565,0.2581196581196581,0.3318840579710145,0.25393211047860004,0.9503309125059414,0.5622451186975882,0.6171262752592676
2025-02-11 19:39:00+00:00,0.835,0.2783333333333333,0.3333333333333333,0.3033605812897366,0.6210507391322098,0.31991068418227736,0.4556794232386867
2025-02-12 00:14:00+00:00,0.57,0.3424836601307189,0.39609683122535017,0.3558106630651489,0.987977575066149,0.5874263332424341,0.5824153406772746
2025-02-12 03:35:00+00:00,0.595,0.19833333333333333,0.3333333333333333,0.24869383490073146,0.9697785943208084,0.573053692810381,0.5365865059464453
2025-02-12 06:55:00+00:00,0.565,0.356140350877193,0.3506353528477422,0.2913872032364527,1.0186289098263344,0.6086220035238825,0.48109971915357935
2025-02-12 10:15:00+00:00,0.505,0.40944326990838614,0.3498931623931624,0.3021854152288935,1.0713407328415214,0.6392657908982698,0.5201989850427351
2025-02-12 13:35:00+00:00,0.455,0.34851533915001404,0.3891440234723817,0.3610206665762221,1.0712497825292282,0.6444558007961793,0.5668364608767106
2025-02-12 16:55:00+00:00,0.56,0.3539518900343643,0.3487950058072009,0.28002595837389327,0.9918034756056574,0.5867312713372113,0.5004196142280063
2025-02-12 20:15:00+00:00,0.83,0.27666666666666667,0.3333333333333333,0.302367941712204,0.6682433758416696,0.3427907842689089,0.3591372606350982
2025-02-13 00:40:00+00:00,0.595,0.19833333333333333,0.3333333333333333,0.24869383490073146,0.9864826604830549,0.5834620662428647,0.4928776195156532
2025-02-13 04:00:00+00:00,0.665,0.22166666666666668,0.3333333333333333,0.26626626626626626,0.8584293542111303,0.4965736467076556,0.5978966724617295
2025-02-13 07:20:00+00:00,0.515,0.17252931323283083,0.3333333333333333,0.2273730684326711,1.0125338180633483,0.6052992306056985,0.5799297925607668
2025-02-13 10:40:00+00:00,0.48,0.27647714604236345,0.38482886216466233,0.3137254901960784,1.0737703604765114,0.6478879820005425,0.5537795681115546
2025-02-13 14:00:00+00:00,0.435,0.33361556743909687,0.4131761695906433,0.3553251105291318,1.0983254544533883,0.6651424271974778,0.532296644322698
2025-02-13 17:20:00+00:00,0.56,0.34022767356100686,0.34820304175142885,0.2834398782343988,0.9668130720602247,0.5715486390963921,0.6089538730714618
2025-02-13 20:40:00+00:00,0.69,0.22999999999999998,0.3333333333333333,0.27218934911242604,0.8171722052302482,0.4633485711523878,0.5774907648309441
2025-02-14 01:08:00+00:00,0.58,0.19333333333333333,0.3333333333333333,0.24472573839662448,0.970923995599117,0.5749243778109381,0.5459060935555152
2025-02-14 04:28:00+00:00,0.48,0.3281786941580756,0.33125450765771497,0.23103564449834915,1.0715321344147777,0.6435099086538035,0.5528855139811161
2025-02-14 07:48:00+00:00,0.475,0.313452380952381,0.34523026315789473,0.2756172839506173,1.0526843640625456,0.6333302707665155,0.5657332715281477
2025-02-14 11:08:00+00:00,0.32,0.21986765720781065,0.34955349006743214,0.2662292817679558,1.1932274511541103,0.721165000321238,0.5027574814311188
2025-02-14 14:28:00+00:00,0.39,0.4762653760838879,0.4269005847953216,0.3497424681849157,1.0992930283133884,0.6675796703071881,0.6191382353733798
2025-02-14 17:48:00+00:00,0.49,0.26666666666666666,0.35833333333333334,0.295221027479092,1.036457606671523,0.6198641970359824,0.5567289304764244
2025-02-14 21:08:00+00:00,0.55,0.405305612360827,0.43617614269788185,0.38723872387238717,1.0085660994211754,0.5988200761239899,0.6033557759149192
2025-02-17 01:33:00+00:00,0.48,0.30870661237153385,0.3383734249713631,0.251610305958132,1.0910811254733366,0.6599641293750713,0.43278380241933007
2025-02-17 04:53:00+00:00,0.495,0.2951671183378501,0.3726728723404255,0.3088888888888889,1.0482350125441096,0.6301651495566422,0.5563831881059916
2025-02-17 08:13:00+00:00,0.545,0.5134680134680135,0.3442622950819672,0.2550438025847862,0.9974582713191205,0.5969560415022052,0.5167077606077023
2025-02-17 11:33:00+00:00,0.455,0.5784600389863548,0.3572039072039072,0.2827309511078751,1.043570178596422,0.6241177383455504,0.6023376650882661
2025-02-17 14:53:00+00:00,0.65,0.21666666666666667,0.3333333333333333,0.2626262626262626,0.9006444551114938,0.5243643714078106,0.5235590268927198
2025-02-17 18:14:00+00:00,0.765,0.3375993794841962,0.3592790651614181,0.33564641160290076,0.7348788183062969,0.40137506981892285,0.5565823730338756
2025-02-18 01:13:00+00:00,0.445,0.3882217714672076,0.3911749069643806,0.3800348519820263,1.0639127298484483,0.6408025574845834,0.5758166189149628
2025-02-18 04:33:00+00:00,0.475,0.3515873015873016,0.34925170068027206,0.2919664268585132,1.0490496119239108,0.6334351808400903,0.5472823222150953
2025-02-18 07:53:00+00:00,0.55,0.18900343642611683,0.3244837758112094,0.23887079261672095,0.9853916688704953,0.5826205114486175,0.5629448282880803
2025-02-18 11:13:00+00:00,0.455,0.27058823529411763,0.30259725133938975,0.25320048309178744,1.013257789961959,0.607202205192926,0.5843457753722636
2025-02-18 14:33:00+00:00,0.38,0.266931893530359,0.3388323388323388,0.27286510750570064,1.0939340143130294,0.6625064698230725,0.4798663637300368
2025-02-18 17:53:00+00:00,0.655,0.21833333333333335,0.3333333333333333,0.2638469284994965,0.8768696344497523,0.5105145943686443,0.5834774094954289
2025-02-18 21:13:00+00:00,0.76,0.46708044298405743,0.5226190476190476,0.4927099044746104,0.694353784274603,0.37949610992904276,0.7316869116832779
2025-02-19 01:43:00+00:00,0.55,0.38419484560291184,0.3638042656676197,0.34036720227005257,0.9250744377728936,0.5471562133521711,0.6643085620357947
2025-02-19 05:04:00+00:00,0.54,0.18000000000000002,0.3333333333333333,0.23376623376623376,1.0387073676633136,0.6220654842844173,0.5001192153592516
2025-02-19 09:06:00+00:00,0.38,0.24916666666666668,0.3532163742690058,0.2789795695400415,1.1653307061317995,0.7062241666652759,0.5336721142722793
2025-02-19 17:26:00+00:00,0.555,0.2455779514603044,0.33858915906788245,0.2652545522110739,1.0288577645293986,0.5970554047698333,0.5456823135124768
2025-02-19 21:47:00+00:00,0.635,0.3401509237574811,0.3359477124183006,0.30873665162983915,0.8942003096605194,0.5212675426361212,0.5154091550023624
2025-02-20 02:22:00+00:00,0.74,0.24666666666666667,0.3333333333333333,0.2835249042145594,0.7780060567317907,0.43345708256930854,0.5757392306363405
2025-02-20 05:42:00+00:00,0.65,0.21666666666666667,0.3333333333333333,0.2626262626262626,0.9153615721195556,0.5363759633301237,0.45366945294093547
2025-02-20 09:02:00+00:00,0.49,0.16415410385259632,0.3333333333333333,0.21997755331088664,1.0901190876230622,0.660893694941664,0.4752377496343289
2025-02-20 12:22:00+00:00,0.31,0.296421872179448,0.35993386159086244,0.2823281023507909,1.1592326451184976,0.7018683482503778,0.5077308184369903
2025-02-20 15:42:00+00:00,0.46,0.4059139784946237,0.34267477847646294,0.2625271175249953,1.0794534715001383,0.6532252688669885,0.5189130292630237
2025-02-20 19:03:00+00:00,0.57,0.18999999999999997,0.3333333333333333,0.24203821656050953,0.9813920099757037,0.5789045585602351,0.5745306147276734
2025-02-20 23:27:00+00:00,0.495,0.165,0.3333333333333333,0.22073578595317725,1.0302921273327603,0.6163766195473592,0.6409067662197164
2025-02-21 02:49:00+00:00,0.525,0.4507895972760361,0.38121415999545794,0.3535724140386481,0.9858787505773846,0.5845894040987976,0.6335123842965283
2025-02-21 06:09:00+00:00,0.365,0.23565777268510943,0.2843099273607748,0.2383333333333333,1.1233225877763555,0.687803317425936,0.4746905596541264
2025-02-21 09:29:00+00:00,0.56,0.18666666666666668,0.3333333333333333,0.23931623931623933,0.9953756810653084,0.5929884018296491,0.5165440249455798
2025-02-21 12:49:00+00:00,0.38,0.3949104746066035,0.40241935483870966,0.3698485719762315,1.1275057661860026,0.6824058045121457,0.5543797282980499
2025-02-21 16:09:00+00:00,0.41,0.33957219251336895,0.33268864933417885,0.2180874739382013,1.0861640386864275,0.6584433368455084,0.5516340820573541
2025-02-21 19:29:00+00:00,0.57,0.3122284295468653,0.3318986131037781,0.29638161051924367,0.9608657156425295,0.5722846182433586,0.5500905564448629
2025-02-23 23:54:00+00:00,0.455,0.3964709754183438,0.37012263099219617,0.33474993840847506,1.049891167678049,0.6329732106374408,0.5804100131735933
2025-02-24 03:14:00+00:00,0.615,0.205,0.3333333333333333,0.25386996904024767,0.9673149635404288,0.5700449716150143,0.5279244104313133
2025-02-24 06:36:00+00:00,0.59,0.36409749670619235,0.34352669188734763,0.30161742116201323,1.0146200665892553,0.6000463402976896,0.4037039577952523
2025-02-24 09:56:00+00:00,0.615,0.205,0.3333333333333333,0.25386996904024767,0.9442821307917784,0.5536582585032428,0.5194840886843516
2025-02-24 13:17:00+00:00,0.365,0.3539682539682539,0.36633271575287624,0.33672532002697303,1.0757314371458895,0.6499567725249595,0.5845046765520787
2025-02-24 16:37:00+00:00,0.73,0.24333333333333332,0.3333333333333333,0.2813102119460501,0.8873346312129562,0.5135553123267683,0.4656964955793197
2025-02-24 19:57:00+00:00,0.64,0.21333333333333335,0.3333333333333333,0.2601626016260163,0.9180751609490696,0.5363497512646904,0.42730700295282303
2025-02-25 00:22:00+00:00,0.565,0.40950744558991986,0.3615153615153615,0.29751062537947787,0.9717099895687946,0.5737746090870247,0.6341111341740554
2025-02-25 03:43:00+00:00,0.62,0.20666666666666667,0.3333333333333333,0.2551440329218107,0.9266867084673421,0.5424876571411354,0.485562891077453
2025-02-25 07:06:00+00:00,0.405,0.17963953258070905,0.3270322669990306,0.20748111295374974,1.1310476083691414,0.6919898026187304,0.5320845365354695
2025-02-25 10:26:00+00:00,0.405,0.2220496894409938,0.30751215997117637,0.2538333940203099,1.058282021468977,0.6406262802623065,0.6078054448794264
2025-02-25 13:46:00+00:00,0.345,0.3870127162810089,0.36549707602339176,0.3437376500987992,1.107374476277744,0.6709529450456099,0.5827687040773412
2025-02-25 17:06:00+00:00,0.405,0.4475429975429976,0.33517113229035544,0.24318578049921333,1.1136380968710897,0.6762360703130352,0.563202181337901
2025-02-25 20:26:00+00:00,0.615,0.33108866442199775,0.3578255675029869,0.3153439153439153,0.9201809463673988,0.5391530966593163,0.5696904467090338
2025-02-26 00:50:00+00:00,0.615,0.20707070707070707,0.328,0.25386996904024767,0.9290476984114631,0.5467588737288651,0.5549916161126283
2025-02-26 04:10:00+00:00,0.63,0.21,0.3333333333333333,0.25766871165644173,0.9343744282253553,0.5494461946494464,0.43630373426885055
2025-02-26 07:30:00+00:00,0.58,0.19627749576988154,0.32492997198879553,0.24472573839662448,0.9904396522032912,0.5876063976920085,0.46505114337737236
2025-02-26 10:50:00+00:00,0.595,0.40625,0.3574660633484163,0.30245186769787724,0.9677439389314625,0.569968404271835,0.49480712288929213
2025-02-26 14:10:00+00:00,0.42,0.3959256931118904,0.39455337690631814,0.3545303131484261,1.0911195866392496,0.6612847345765851,0.5526510541162798
2025-02-26 17:30:00+00:00,0.66,0.2905982905982906,0.3351299060254284,0.2817110237971681,0.9175151296017495,0.533720067315895,0.461954250781367
2025-02-26 20:50:00+00:00,0.695,0.23166666666666666,0.3333333333333333,0.27335299901671584,0.8494361841056136,0.4853505904315967,0.5013137097499868
2025-02-27 01:16:00+00:00,0.62,0.20666666666666667,0.3333333333333333,0.2551440329218107,0.9221204916553865,0.5357257321945771,0.6206852847435199
2025-02-27 04:36:00+00:00,0.46,0.15333333333333335,0.3333333333333333,0.2100456621004566,1.092015255624701,0.6649461580566013,0.5343642232663476
2025-02-27 07:56:00+00:00,0.475,0.19444444444444445,0.33547427891763304,0.2308266560493704,1.0603382093746374,0.6345549520707532,0.5619585574019017
2025-02-27 11:16:00+00:00,0.375,0.5527437641723356,0.3315944243771418,0.2645369071736533,1.1399121873106062,0.6948050637578251,0.5099655455871538
2025-02-27 14:36:00+00:00,0.35,0.3626703626703627,0.3467160186338269,0.2915745067380537,1.1041370632604197,0.6684398728418851,0.5809551828000943
2025-02-27 17:56:00+00:00,0.385,0.39818351583057465,0.3496385125965405,0.2425490253872646,1.1597978467192989,0.7073031089620531,0.4916717176387709
2025-02-27 21:16:00+00:00,0.68,0.22895622895622894,0.3285024154589372,0.2698412698412698,0.8485760464210256,0.482293405335954,0.563609045989824
2025-02-28 01:41:00+00:00,0.49,0.20244672454617205,0.3008151008151008,0.23506662939148262,1.0358433815899575,0.6227550360114489,0.4660585436333218
2025-02-28 05:01:00+00:00,0.515,0.5104166666666666,0.33214285714285713,0.245216391557855,0.986325668076413,0.5861991826247231,0.6431685711634101
2025-02-28 08:21:00+00:00,0.565,0.40950744558991986,0.3563128345737041,0.28953341740226984,0.986512666342783,0.5848493969942742,0.5659270767087032
2025-02-28 11:41:00+00:00,0.345,0.3386243386243386,0.31798245614035087,0.2845919512586179,1.0827154383745332,0.6585768531820662,0.5631632003395586
2025-02-28 15:01:00+00:00,0.4,0.391270486252201,0.39464172765880545,0.3625688557368791,1.0981834851224888,0.6642064141502034,0.5866046074762351
2025-02-28 18:21:00+00:00,0.58,0.6762183235867446,0.37253694581280783,0.32559804386429775,0.9695804350763172,0.568848087031225,0.6456190956178427
2025-02-28 21:41:00+00:00,0.41,0.42336557264415203,0.34948570490873965,0.2980279059547352,1.1105649418958603,0.6702082705564156,0.5184125354168966
2025-03-03 02:05:00+00:00,0.54,0.3242042931162102,0.3392827356130108,0.2640461439863277,1.0172851168967236,0.6094654079927039,0.5196827562060277
2025-03-03 05:26:00+00:00,0.405,0.2317867317867318,0.32282223098147417,0.23234476965820247,1.113210973461724,0.6755038716967114,0.5250703844785763
2025-03-03 08:46:00+00:00,0.59,0.19666666666666666,0.3333333333333333,0.24737945492662472,1.0182564774167204,0.6010577340038372,0.49013175496080325
2025-03-03 12:06:00+00:00,0.355,0.29747533110411745,0.3241941895357349,0.2893839847977435,1.1172959971354477,0.6750860441834001,0.4904578035581582
2025-03-03 15:26:00+00:00,0.46,0.44170068027210885,0.39515048443619866,0.3777068628132458,1.081618600749232,0.6565618110201796,0.5781545690878308
